ID,Hour of Day,Package UUID,Is Audio Device Connected,Is Charging,Is Wifi Connected,Is Mobile Data Connected,Is Bluetooth Connected,Brightness
316,9,2f1e9eea-51dc-44a6-954b-6ea75d5a1fdd,false,false,false,true,true,84
317,9,23310c67-83ff-4a3d-a0a8-e638cff094e0,false,false,false,true,true,139
318,9,9a411db1-609d-48eb-a677-d63b37024679,true,false,false,true,true,16
319,9,4919ab0e-b962-481f-84ac-56fa1adde52d,true,false,false,true,true,16
320,9,51152f1b-0394-4568-a15a-6039e9af055b,true,false,false,true,true,16
321,9,b627002c-eb47-41d8-914b-92cddb12361e,true,false,false,true,true,16
322,9,5c53085f-58f4-4b98-8bf2-148fbf9f5ddb,true,false,false,true,true,16
323,9,81ab93c8-9518-4770-b4a4-ffcc3c337101,true,false,false,true,true,15
324,9,51152f1b-0394-4568-a15a-6039e9af055b,true,false,false,true,true,15
325,9,4919ab0e-b962-481f-84ac-56fa1adde52d,true,false,false,true,true,15
326,9,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,true,false,false,true,true,16
327,9,5c53085f-58f4-4b98-8bf2-148fbf9f5ddb,true,false,false,true,true,16
328,9,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,true,false,false,true,true,16
329,9,23310c67-83ff-4a3d-a0a8-e638cff094e0,false,false,false,true,true,15
330,10,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,15
331,10,4919ab0e-b962-481f-84ac-56fa1adde52d,false,false,true,false,true,20
332,10,51152f1b-0394-4568-a15a-6039e9af055b,false,false,true,false,true,20
333,10,4919ab0e-b962-481f-84ac-56fa1adde52d,false,false,true,false,true,20
334,10,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,22
335,10,9707ef4f-2dd1-43a4-84f3-a82e2873f9fa,false,false,true,false,true,28
336,10,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,true,false,true,21
337,10,51152f1b-0394-4568-a15a-6039e9af055b,false,false,true,false,true,22
338,10,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,22
339,10,47147fd6-96a0-490e-83bf-43c6ea1d8dbb,false,false,true,false,true,20
340,10,44eb57a0-60b5-455f-a7d0-e3d9c51fc29b,false,false,true,false,true,23
341,10,80974e0e-e0f1-47c3-a5bc-902046767774,false,false,true,false,true,23
342,10,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,23
343,10,c2a4a684-3b0d-4bb8-a12f-f55aca9ac98d,false,false,true,false,true,23
344,10,62c55e75-4172-4718-9e53-9cff1f90e0a6,false,false,true,false,true,17
345,10,d555675e-bda4-4720-bc9a-6cb25d292703,false,false,true,false,true,17
346,10,47147fd6-96a0-490e-83bf-43c6ea1d8dbb,false,false,true,false,true,17
347,11,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,true,false,true,23
348,11,51152f1b-0394-4568-a15a-6039e9af055b,false,false,true,false,true,17
349,11,4919ab0e-b962-481f-84ac-56fa1adde52d,false,false,true,false,true,17
350,11,e75af745-220e-45d9-bba6-36e11698a406,false,false,true,false,true,17
351,11,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,17
352,11,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,19
353,11,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,15
354,12,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,17
355,12,96932bdd-bc2d-4f78-93e8-7b29bb70f109,false,false,true,false,true,17
356,12,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,17
357,12,0458b4f0-87c2-4bf9-b9fc-e57bdf87d68c,false,false,true,false,true,15
358,12,80974e0e-e0f1-47c3-a5bc-902046767774,false,false,true,false,true,15
359,12,47147fd6-96a0-490e-83bf-43c6ea1d8dbb,false,false,true,false,true,15
360,12,0458b4f0-87c2-4bf9-b9fc-e57bdf87d68c,false,false,true,false,true,15
361,12,11999532-8735-4203-a0a9-7af7d13ce6d5,false,false,true,false,true,15
362,12,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,255
363,12,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,255
364,12,0458b4f0-87c2-4bf9-b9fc-e57bdf87d68c,false,false,true,false,true,15
365,12,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,15
366,12,4919ab0e-b962-481f-84ac-56fa1adde52d,false,false,true,false,true,15
367,12,e75af745-220e-45d9-bba6-36e11698a406,false,false,true,false,true,15
368,12,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,15
369,13,5c53085f-58f4-4b98-8bf2-148fbf9f5ddb,false,false,true,false,true,15
370,13,4919ab0e-b962-481f-84ac-56fa1adde52d,false,false,true,false,true,15
371,13,416bcf76-08f6-4fb9-8fc6-abb526fbdfb0,false,false,true,false,true,15
372,13,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,true,false,true,15
373,13,80974e0e-e0f1-47c3-a5bc-902046767774,false,false,true,false,true,15
374,13,5c6d8995-2025-43ac-af80-fda52e660fbd,false,false,true,false,true,15
375,14,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,true,false,true,23
376,14,322d9f29-435a-403e-90a0-42132927d6b6,false,false,true,false,true,21
377,14,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,23
378,15,d555675e-bda4-4720-bc9a-6cb25d292703,false,false,true,false,true,24
379,15,0458b4f0-87c2-4bf9-b9fc-e57bdf87d68c,false,false,true,false,true,20
380,16,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,21
381,16,0458b4f0-87c2-4bf9-b9fc-e57bdf87d68c,false,false,true,false,true,21
382,16,322d9f29-435a-403e-90a0-42132927d6b6,false,false,true,false,true,21
383,16,0458b4f0-87c2-4bf9-b9fc-e57bdf87d68c,false,false,true,false,true,21
384,16,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,21
385,16,0458b4f0-87c2-4bf9-b9fc-e57bdf87d68c,false,false,true,false,true,21
386,16,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,21
387,17,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,false,true,true,29
388,17,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,false,true,true,29
389,17,2f1e9eea-51dc-44a6-954b-6ea75d5a1fdd,false,false,false,true,true,18
390,17,8706a520-57f1-4159-877c-ffccead7bce3,false,false,false,true,true,44
391,17,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,false,true,true,16
392,17,9a411db1-609d-48eb-a677-d63b37024679,false,false,false,true,true,15
393,17,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,false,true,true,15
394,18,9a0b969e-8e1a-4b87-9370-5891919e60a2,false,false,true,false,true,15
395,18,44eb57a0-60b5-455f-a7d0-e3d9c51fc29b,false,false,true,false,true,15
396,18,b627002c-eb47-41d8-914b-92cddb12361e,false,false,true,false,true,15
397,18,653a58b2-506b-4d08-8f7e-cfefa9d34ba6,false,false,true,false,true,3
398,18,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,13
399,18,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,90
400,18,44eb57a0-60b5-455f-a7d0-e3d9c51fc29b,false,false,true,false,true,90
401,18,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,true,false,true,90
402,18,b627002c-eb47-41d8-914b-92cddb12361e,false,false,true,false,true,15
403,18,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,15
404,18,8706a520-57f1-4159-877c-ffccead7bce3,false,false,true,false,true,10
405,18,47147fd6-96a0-490e-83bf-43c6ea1d8dbb,false,false,true,false,true,15
406,18,87ef4dd6-b973-4be0-9612-34158bad7722,false,false,true,false,true,17
407,18,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,true,false,true,18
408,18,1f3c701b-c3ae-4bd3-9ce5-d788eb013df0,false,false,true,false,true,18
409,18,ce293d10-43a0-4b05-90bc-66357802d782,false,false,true,false,true,18
410,18,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,18
411,19,62c55e75-4172-4718-9e53-9cff1f90e0a6,false,false,true,false,true,15
412,19,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,15
413,19,47147fd6-96a0-490e-83bf-43c6ea1d8dbb,false,false,true,false,true,15
414,19,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,15
415,19,51152f1b-0394-4568-a15a-6039e9af055b,false,false,true,false,true,15
416,19,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,15
417,19,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,15
418,19,47147fd6-96a0-490e-83bf-43c6ea1d8dbb,false,false,true,false,true,15
419,19,0c42a5c7-56e4-4c92-bd63-d70b03778099,false,false,true,false,true,15
420,20,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,15
421,20,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,15
422,20,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,12
423,20,87ef4dd6-b973-4be0-9612-34158bad7722,false,false,true,false,true,12
424,20,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,12
425,20,9a411db1-609d-48eb-a677-d63b37024679,false,false,true,false,true,14
426,20,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,true,false,true,4
427,20,b627002c-eb47-41d8-914b-92cddb12361e,false,false,true,false,true,16
428,20,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,true,false,true,14
429,20,9a0b969e-8e1a-4b87-9370-5891919e60a2,false,false,true,false,true,14
430,20,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,true,true,false,true,15
431,20,f50c6d3a-308e-426a-b1d5-5e672f43f9b5,false,true,true,false,true,15
432,20,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,true,true,false,true,15
433,20,96932bdd-bc2d-4f78-93e8-7b29bb70f109,false,true,true,false,true,15
434,20,47147fd6-96a0-490e-83bf-43c6ea1d8dbb,false,true,true,false,true,15
435,20,221e1d01-4342-4423-9d8f-d0befcfc7dc1,false,true,true,false,true,15
436,20,9a0b969e-8e1a-4b87-9370-5891919e60a2,false,true,true,false,true,15
437,20,44eb57a0-60b5-455f-a7d0-e3d9c51fc29b,false,true,true,false,true,15
438,21,0458b4f0-87c2-4bf9-b9fc-e57bdf87d68c,false,true,true,false,true,16
439,21,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,true,true,false,true,16
440,21,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,true,true,false,true,16
441,21,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,15
442,21,47147fd6-96a0-490e-83bf-43c6ea1d8dbb,false,false,true,false,true,16
443,21,44eb57a0-60b5-455f-a7d0-e3d9c51fc29b,false,false,true,false,true,15
444,21,51152f1b-0394-4568-a15a-6039e9af055b,false,false,true,false,true,15
445,21,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,true,false,true,15
446,21,d555675e-bda4-4720-bc9a-6cb25d292703,false,false,true,false,true,16
447,21,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,15
448,21,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,15
449,21,0c42a5c7-56e4-4c92-bd63-d70b03778099,false,false,true,false,true,15
450,22,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,10
451,22,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,15
452,22,4919ab0e-b962-481f-84ac-56fa1adde52d,false,false,true,false,true,15
453,22,b627002c-eb47-41d8-914b-92cddb12361e,false,false,true,false,true,15
454,22,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,14
455,22,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,true,false,true,16
456,22,44eb57a0-60b5-455f-a7d0-e3d9c51fc29b,false,true,true,false,true,16
457,22,11999532-8735-4203-a0a9-7af7d13ce6d5,false,true,true,false,true,16
458,23,47147fd6-96a0-490e-83bf-43c6ea1d8dbb,false,true,true,false,true,17
459,23,221e1d01-4342-4423-9d8f-d0befcfc7dc1,false,true,true,false,true,17
460,23,5c512cee-3ab8-4095-bd6a-b560df627600,false,true,true,false,true,17
461,23,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,15
462,23,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,15
463,23,47147fd6-96a0-490e-83bf-43c6ea1d8dbb,false,false,true,false,true,15
464,23,0c42a5c7-56e4-4c92-bd63-d70b03778099,false,false,true,false,true,15
465,23,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,15
466,0,0c42a5c7-56e4-4c92-bd63-d70b03778099,false,false,true,false,true,1
467,0,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,1
468,0,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,4
469,0,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,true,false,true,4
470,0,51152f1b-0394-4568-a15a-6039e9af055b,false,false,true,false,true,4
471,0,44eb57a0-60b5-455f-a7d0-e3d9c51fc29b,false,false,true,false,true,4
472,0,96932bdd-bc2d-4f78-93e8-7b29bb70f109,false,false,true,false,true,1
473,0,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,1
474,6,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,false,false,true,5
475,6,51152f1b-0394-4568-a15a-6039e9af055b,false,false,true,false,true,5
476,7,414a7a32-4950-4331-9e73-b23b4b72bfcd,false,false,true,false,true,5
477,7,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,5
478,8,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,80
479,8,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,16
480,8,96932bdd-bc2d-4f78-93e8-7b29bb70f109,false,false,true,false,true,16
481,8,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,16
482,8,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,false,true,true,16
483,8,87ef4dd6-b973-4be0-9612-34158bad7722,false,false,false,true,true,4
484,8,4919ab0e-b962-481f-84ac-56fa1adde52d,false,false,false,true,true,15
485,8,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,false,true,true,15
486,8,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,false,true,true,15
487,8,44eb57a0-60b5-455f-a7d0-e3d9c51fc29b,false,false,false,true,true,15
488,8,d555675e-bda4-4720-bc9a-6cb25d292703,false,false,false,true,true,15
489,8,44eb57a0-60b5-455f-a7d0-e3d9c51fc29b,false,false,false,true,true,15
490,8,51152f1b-0394-4568-a15a-6039e9af055b,false,false,false,true,true,15
491,8,96932bdd-bc2d-4f78-93e8-7b29bb70f109,false,false,false,true,true,15
492,9,9a411db1-609d-48eb-a677-d63b37024679,false,false,false,true,true,11
493,9,2f1e9eea-51dc-44a6-954b-6ea75d5a1fdd,false,false,false,true,true,16
494,9,4919ab0e-b962-481f-84ac-56fa1adde52d,false,false,false,true,true,15
495,9,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,false,true,true,15
496,9,23310c67-83ff-4a3d-a0a8-e638cff094e0,false,false,false,true,true,233
497,9,b627002c-eb47-41d8-914b-92cddb12361e,true,false,false,true,true,15
498,9,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,true,false,false,true,true,15
499,9,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,true,false,false,true,true,12
500,9,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,true,false,false,true,true,15
501,9,4919ab0e-b962-481f-84ac-56fa1adde52d,true,false,false,true,true,15
502,9,51152f1b-0394-4568-a15a-6039e9af055b,true,false,false,true,true,15
503,9,5c53085f-58f4-4b98-8bf2-148fbf9f5ddb,true,false,false,true,true,15
504,9,4919ab0e-b962-481f-84ac-56fa1adde52d,true,false,false,true,true,15
505,9,5c53085f-58f4-4b98-8bf2-148fbf9f5ddb,true,false,false,true,true,15
506,9,51152f1b-0394-4568-a15a-6039e9af055b,true,false,false,true,true,15
507,9,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,true,false,false,true,true,15
508,9,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,true,false,false,true,true,15
509,9,23310c67-83ff-4a3d-a0a8-e638cff094e0,false,false,false,true,true,15
510,10,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,15
511,10,5c512cee-3ab8-4095-bd6a-b560df627600,false,false,true,false,true,15
512,10,0458b4f0-87c2-4bf9-b9fc-e57bdf87d68c,false,false,true,false,true,15
513,10,4919ab0e-b962-481f-84ac-56fa1adde52d,false,false,true,false,true,15
514,10,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,16
515,10,e75af745-220e-45d9-bba6-36e11698a406,false,false,true,false,true,16
516,10,4919ab0e-b962-481f-84ac-56fa1adde52d,false,false,true,false,true,16
517,10,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,16
518,10,c6214b7b-560c-412a-84e0-9c697446bce3,false,false,true,false,true,16
519,10,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,16
520,10,51152f1b-0394-4568-a15a-6039e9af055b,false,false,true,false,true,16
521,10,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,16
522,11,5c6d8995-2025-43ac-af80-fda52e660fbd,false,false,true,false,true,15
523,11,80974e0e-e0f1-47c3-a5bc-902046767774,false,false,true,false,true,15
524,11,9a0b969e-8e1a-4b87-9370-5891919e60a2,false,false,true,false,true,16
525,11,96932bdd-bc2d-4f78-93e8-7b29bb70f109,false,false,true,false,true,16
526,11,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,true,false,true,15
527,12,4919ab0e-b962-481f-84ac-56fa1adde52d,false,false,true,false,true,15
528,12,9a0b969e-8e1a-4b87-9370-5891919e60a2,false,false,true,false,true,15
529,12,6373b7d1-fb07-436b-8282-e731f7030080,false,false,true,false,true,34
530,12,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,15
531,12,416bcf76-08f6-4fb9-8fc6-abb526fbdfb0,false,false,true,false,true,15
532,12,0458b4f0-87c2-4bf9-b9fc-e57bdf87d68c,false,false,true,false,true,15
533,12,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,15
534,12,44eb57a0-60b5-455f-a7d0-e3d9c51fc29b,false,false,true,false,true,15
535,12,44eb57a0-60b5-455f-a7d0-e3d9c51fc29b,false,false,true,false,true,15
536,12,51152f1b-0394-4568-a15a-6039e9af055b,false,false,true,false,true,15
537,12,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,15
538,12,19b8341b-7fb7-4664-9c3d-f1453dd6013b,false,false,true,false,true,15
539,12,47147fd6-96a0-490e-83bf-43c6ea1d8dbb,false,false,true,false,true,16
540,12,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,16
541,13,47147fd6-96a0-490e-83bf-43c6ea1d8dbb,false,false,true,false,true,19
542,13,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,true,false,true,19
543,13,44eb57a0-60b5-455f-a7d0-e3d9c51fc29b,false,false,true,false,true,19
544,13,0458b4f0-87c2-4bf9-b9fc-e57bdf87d68c,false,false,true,false,true,16
545,13,51152f1b-0394-4568-a15a-6039e9af055b,false,false,true,false,true,22
546,13,4919ab0e-b962-481f-84ac-56fa1adde52d,false,false,true,false,true,22
547,13,4919ab0e-b962-481f-84ac-56fa1adde52d,false,false,true,false,true,22
548,13,11999532-8735-4203-a0a9-7af7d13ce6d5,false,false,true,false,true,23
549,14,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,true,true,false,true,23
550,15,9707ef4f-2dd1-43a4-84f3-a82e2873f9fa,false,false,true,false,true,16
551,15,9707ef4f-2dd1-43a4-84f3-a82e2873f9fa,false,false,false,true,true,158
552,15,2f1e9eea-51dc-44a6-954b-6ea75d5a1fdd,false,false,false,true,true,158
553,15,8706a520-57f1-4159-877c-ffccead7bce3,false,false,false,true,true,117
554,16,9707ef4f-2dd1-43a4-84f3-a82e2873f9fa,false,false,false,true,true,12
555,16,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,false,true,true,16
556,16,47147fd6-96a0-490e-83bf-43c6ea1d8dbb,false,false,false,true,true,16
557,16,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,false,true,true,16
558,16,9707ef4f-2dd1-43a4-84f3-a82e2873f9fa,false,false,true,false,true,16
559,16,b627002c-eb47-41d8-914b-92cddb12361e,false,false,true,false,true,2
560,16,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,true,false,true,10
561,16,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,10
562,16,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,10
563,16,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,true,false,true,14
564,16,51152f1b-0394-4568-a15a-6039e9af055b,false,false,true,false,true,14
565,16,11999532-8735-4203-a0a9-7af7d13ce6d5,false,false,true,false,true,10
566,16,47147fd6-96a0-490e-83bf-43c6ea1d8dbb,false,false,true,false,true,14
567,16,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,true,false,true,14
568,16,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,true,false,true,10
569,17,d555675e-bda4-4720-bc9a-6cb25d292703,false,false,true,false,true,15
570,17,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,15
571,17,47147fd6-96a0-490e-83bf-43c6ea1d8dbb,false,false,true,false,true,15
572,17,221e1d01-4342-4423-9d8f-d0befcfc7dc1,false,false,true,false,true,15
573,17,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,15
574,18,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,15
575,18,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,true,false,true,15
576,18,416bcf76-08f6-4fb9-8fc6-abb526fbdfb0,false,false,true,false,true,13
577,18,8706a520-57f1-4159-877c-ffccead7bce3,false,false,true,false,true,13
578,18,87ef4dd6-b973-4be0-9612-34158bad7722,false,false,true,false,true,13
579,18,44eb57a0-60b5-455f-a7d0-e3d9c51fc29b,false,false,true,false,true,10
580,18,44eb57a0-60b5-455f-a7d0-e3d9c51fc29b,false,false,true,false,true,10
581,18,47147fd6-96a0-490e-83bf-43c6ea1d8dbb,false,false,true,false,true,10
582,18,d9f0a60a-f1a7-43a2-9d19-7ff701375494,false,false,true,false,true,10
583,19,4919ab0e-b962-481f-84ac-56fa1adde52d,false,false,true,false,true,14
584,19,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,10
585,19,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,10
586,19,44eb57a0-60b5-455f-a7d0-e3d9c51fc29b,false,false,true,false,true,10
587,19,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,true,false,true,10
588,19,44eb57a0-60b5-455f-a7d0-e3d9c51fc29b,false,false,true,false,true,10
589,19,51152f1b-0394-4568-a15a-6039e9af055b,false,false,true,false,true,10
590,19,47147fd6-96a0-490e-83bf-43c6ea1d8dbb,false,false,true,false,true,10
591,19,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,10
592,19,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,true,true,false,true,15
593,19,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,true,true,false,true,15
594,19,0458b4f0-87c2-4bf9-b9fc-e57bdf87d68c,false,true,true,false,true,16
595,19,80974e0e-e0f1-47c3-a5bc-902046767774,false,true,true,false,true,15
596,19,5c6d8995-2025-43ac-af80-fda52e660fbd,false,true,true,false,true,15
597,19,80974e0e-e0f1-47c3-a5bc-902046767774,false,true,true,false,true,15
598,19,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,true,true,false,true,15
599,19,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,true,true,false,true,15
600,19,96932bdd-bc2d-4f78-93e8-7b29bb70f109,false,true,true,false,true,15
601,19,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,true,true,false,true,15
602,20,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,15
603,20,5c512cee-3ab8-4095-bd6a-b560df627600,false,false,true,false,true,15
604,20,0c42a5c7-56e4-4c92-bd63-d70b03778099,false,false,true,false,true,15
605,20,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,15
606,21,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,15
607,21,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,15
608,21,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,true,false,true,15
609,21,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,15
610,22,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,true,false,true,15
611,22,44eb57a0-60b5-455f-a7d0-e3d9c51fc29b,false,false,true,false,true,15
612,22,44eb57a0-60b5-455f-a7d0-e3d9c51fc29b,false,false,true,false,true,15
613,22,b627002c-eb47-41d8-914b-92cddb12361e,false,false,true,false,true,15
614,22,51152f1b-0394-4568-a15a-6039e9af055b,false,false,true,false,true,10
615,22,d555675e-bda4-4720-bc9a-6cb25d292703,false,false,true,false,true,13
616,22,51152f1b-0394-4568-a15a-6039e9af055b,false,false,true,false,true,15
617,22,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,12
618,22,9a0b969e-8e1a-4b87-9370-5891919e60a2,false,false,true,false,true,12
619,22,87ef4dd6-b973-4be0-9612-34158bad7722,false,false,true,false,true,11
620,22,44eb57a0-60b5-455f-a7d0-e3d9c51fc29b,false,false,true,false,true,15
621,22,791e69eb-3628-4e99-89fb-81625df66e6a,false,false,true,false,true,15
622,23,11999532-8735-4203-a0a9-7af7d13ce6d5,false,false,true,false,true,16
623,23,44eb57a0-60b5-455f-a7d0-e3d9c51fc29b,false,false,true,false,true,15
624,23,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,15
625,23,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,true,false,true,16
626,23,44eb57a0-60b5-455f-a7d0-e3d9c51fc29b,false,false,true,false,true,16
627,23,9a0b969e-8e1a-4b87-9370-5891919e60a2,false,false,true,false,true,16
628,23,51152f1b-0394-4568-a15a-6039e9af055b,false,false,true,false,true,15
629,23,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,true,false,true,15
630,0,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,15
631,0,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,true,false,true,15
632,0,9a0b969e-8e1a-4b87-9370-5891919e60a2,false,false,true,false,true,15
633,0,87ef4dd6-b973-4be0-9612-34158bad7722,false,false,true,false,true,15
